deviceDeploymentID,deviceID,deviceType,deviceDescription,deviceExtra,pollutant,units,dataIngestSource,dataIngestURL,dataIngestUnitID,dataIngestExtra,dataIngestDescription,locationID,locationName,longitude,latitude,elevation,countryCode,stateCode,countyName,timezone,houseNumber,street,city,zip,AQSID,fullAQSID,airnow_stationID,airnow_parameterName,airnow_monitorType,airnow_siteCode,airnow_status,airnow_agencyID,airnow_agencyName,airnow_EPARegion,airnow_GMTOffsetHours,airnow_CBSA_ID,airnow_CBSA_Name,airnow_stateAQSCode,airnow_countyAQSCode,airnow_MSAName,address,airnow_countryFIPS,airnow_stateAbbreviation,deploymentType,airnow_FIPSMSACode,airnow_countryCode,airnow_stateCode,airnow_timezone,airnow_houseNumber,airnow_street,airnow_city,airnow_zip
2fb8ea63bee2cee6_840060070008,840060070008,,,,PM2.5,UG/M3,AirNow,https://www.airnowapi.org/aq/data/,,,,2fb8ea63bee2cee6,Chico -  East,-121.84047,39.76168,62.8,US,CA,Butte,America/Los_Angeles,,North Avenue,,95973,060070008,840060070008,060070008,PM2.5,Permanent,0008,Active,CA8,California Air Resources Board,R9,-8,,,06,007,,"John A. McManus Elementary School, North Avenue, Chico, CA 95973, United States of America",,,Permanent,,,,,,,,
2fe3de89cf361463_840460130004,840460130004,,,,PM2.5,UG/M3,AirNow,https://www.airnowapi.org/aq/data/,,,,2fe3de89cf361463,Aberdeen,-98.494061,45.468596,395.3,US,SD,Brown,America/Chicago,301,North 4th Street,,57401,840460130004,840460130004,840460130004,PM2.5,Permanent,0004,Active,SD1,South Dakota Department of Agriculture and Natural Resources,R8,-6,,,46,013,,"301 North 4th Street, Aberdeen, SD 57401, United States of America",,,Permanent,,,,,,,,
2fe4c41430fe1245_840290210005,840290210005,,,,PM2.5,UG/M3,AirNow,https://www.airnowapi.org/aq/data/,,,,2fe4c41430fe1245,St. Joseph,-94.858333,39.741667,257.7,US,MO,Buchanan,America/Chicago,2598,MO 759,,64501,290210005,840290210005,290210005,PM2.5,Permanent,0005,Active,MO1,Missouri Department of Natural Resources,R7,-6,41140," St. Joseph, MO-KS ",29,021,,"2598 MO 759, St. Joseph, MO 64501, United States of America",,,Permanent,,,,,,,,
2fe9d0a7ec6b6a66_840484530021,840484530021,,,,PM2.5,UG/M3,AirNow,https://www.airnowapi.org/aq/data/,,,,2fe9d0a7ec6b6a66,Austin Webberville Road C171,-97.7131,30.2633,152.5,US,TX,Travis,America/Chicago,2509,Webberville Road,,78702,484530021,840484530021,484530021,PM2.5,Permanent,0021,Active,TX1,Texas Commission on Environmental Quality,R6,-6,12420," Austin-Round Rock, TX ",48,453,,"2509 Webberville Road, Austin, TX 78702, United States of America",,,Permanent,,,,,,,,
304ae246b8358fbd_840482010046,840482010046,,,,PM2.5,UG/M3,AirNow,https://www.airnowapi.org/aq/data/,,,,304ae246b8358fbd,Houston North Wayside C405,-95.2842,29.8281,13.55,US,TX,Harris,America/Chicago,,Lebate Street,,77028,482010046,840482010046,482010046,PM2.5,Permanent,0046,Active,TX1,Texas Commission on Environmental Quality,R6,-6,26420," Houston-Sugar Land-Baytown, TX ",48,201,,"Houston Fire Department Station 43, Lebate Street, Houston, TX 77028, United States of America",,,Permanent,,,,,,,,
30627d8fa37890bc_840320030298,840320030298,,,,PM2.5,UG/M3,AirNow,https://www.airnowapi.org/aq/data/,,,,30627d8fa37890bc,GreenValley,-115.052942,36.048705,562.4,US,NV,Clark,America/Los_Angeles,1559,Santiago Drive,,89014,320030298,840320030298,320030298,PM2.5,Permanent,0298,Active,NV1,Clark County Department of Environment and Sustainability,R9,-8,29820," Las Vegas-Paradise, NV ",32,003,,"1559 Santiago Drive, Henderson, NV 89014, United States of America",,,Permanent,,,,,,,,
30adb72a56c97372_840340110007,840340110007,,,,PM2.5,UG/M3,AirNow,https://www.airnowapi.org/aq/data/,,,,30adb72a56c97372,Millville,-75.0252,39.422272,22,US,NJ,Cumberland,America/New_York,,unnamed road,,08331,340110007,840340110007,340110007,PM2.5,Permanent,0007,Active,NJ1,New Jersey Dept. of Environmental Protection,R2,-5,47220," Vineland-Millville-Bridgeton, NJ ",34,011,,"unnamed road, Vineland, NJ 08331, United States of America",,,Permanent,,,,,,,,
30b223c718a5bbec_124CC0011002,124CC0011002,,,,PM2.5,UG/M3,AirNow,https://www.airnowapi.org/aq/data/,,,,30b223c718a5bbec,FIREHALL-LABRADORCITY2,-66.910245,52.94548,0,CA,NL,,America/Goose_Bay,,Hudson Drive,Labrador City,A2V 1L8,CC0011002,124CC0011002,CC0011002,PM2.5,Permanent,1002,Active,NL1,Newfoundland & Labrador DEC,CA,-4,,,00,001,,"Hudson Drive, Labrador City, NL A2V 1L8, Canada",,,Permanent,,,,,,,,
30bd6e1ab6bb9ea7_840180890034,840180890034,,,,PM2.5,UG/M3,AirNow,https://www.airnowapi.org/aq/data/,,,,30bd6e1ab6bb9ea7,East Chicago - Marina,-87.435435,41.653446,179.17,US,IN,Lake,America/Chicago,777,Aldis Avenue,East Chicago,46312,840180890034,840180890034,840180890034,PM2.5,Permanent,0034,Active,IN4,Indiana Dept. of Environmental Management,R5,-6,16980," Chicago-Naperville-Joliet, IL-IN-WI ",18,089,,"Ameristar Casino Hotel East Chicago, 777 Aldis Avenue, East Chicago, IN 46312, United States of America",,,Permanent,,,,,,,,
30d13ca6f576ff3f_124CC0093202,124CC0093202,,,,PM2.5,UG/M3,AirNow,https://www.airnowapi.org/aq/data/,,,,30d13ca6f576ff3f,Hinton,-117.3153,53.2536,0,CA,AB,,America/Edmonton,,unnamed road,,,CC0093202,124CC0093202,CC0093202,PM2.5,Permanent,3202,Active,AB1,Alberta Environmental Monitoring and Reporting Agency (AEMERA),CA,-7,,,00,009,,"unnamed road, Yellowhead County, AB, Canada",,,Permanent,,,,,,,,
30e3e9017aa6ad8b_840300490004,840300490004,,,,PM2.5,UG/M3,AirNow,https://www.airnowapi.org/aq/data/,,,,30e3e9017aa6ad8b,NCORE,-111.987164,46.8505,1193.35,US,MT,Lewis And Clark,America/Denver,,,,,300490004,840300490004,300490004,PM2.5,Permanent,0004,Active,MT1,Montana DEQ,R8,-7,,,30,049,,"Lewis and Clark County, Montana, United States of America",,,Permanent,,,,,,,,
3107006ac08df247_840410430104,840410430104,,,,PM2.5,UG/M3,AirNow,https://www.airnowapi.org/aq/data/,,,,3107006ac08df247,Mill City,-122.479672,44.752092,253.94,US,OR,Linn,America/Los_Angeles,265,Southwest Evergreen Street,,97360,410430104,840410430104,410430104,PM2.5,Permanent,0104,Active,OR1,Oregon Dept. of Environmental Quality,R10,-8,,,41,043,,"Santiam High School, 265 Southwest Evergreen Street, Mill City, Linn County, OR 97360, United States of America",,,Permanent,,,,,,,,
313a13a7530f754c_840471450004,840471450004,,,,PM2.5,UG/M3,AirNow,https://www.airnowapi.org/aq/data/,,,,313a13a7530f754c,Harriman,-84.5439,35.9386,239.86,US,TN,Roane,America/New_York,,Clinton Street,,37748,471450004,840471450004,471450004,PM2.5,Permanent,0004,Active,TN1,Tennessee Air Pollution Control Div.,R4,-5,25340," Harriman, TN ",47,145,,"Central Elementary School, Clinton Street, Pine Hills, Harriman, TN 37748, United States of America",,,Permanent,,,,,,,,
313c36a3df064ffa_124000063301,124000063301,,,,PM2.5,UG/M3,AirNow,https://www.airnowapi.org/aq/data/,,,,313c36a3df064ffa,Dorset,-78.9314,45.2211,0,CA,ON,,America/Nipigon,,Bellwood Acres,,,000063301,124000063301,000063301,PM2.5,Permanent,3301,Active,ON1,Ontario Ministry of the Environment,CA,-5,,,00,006,,"Bellwood Acres, Lake of Bays Township, ON, Canada",,,Permanent,,,,,,,,
31d6e193bd49bd2a_840320310025,840320310025,,,,PM2.5,UG/M3,AirNow,https://www.airnowapi.org/aq/data/,,,,31d6e193bd49bd2a,Toll,-119.739606,39.399841,1391.31,US,NV,Washoe,America/Los_Angeles,686,Geiger Grade,,89521,320310025,840320310025,320310025,PM2.5,Permanent,0025,Active,NV2,Washoe County Health District Air Quality Management Division,R9,-8,39900," Reno-Sparks, NV ",32,031,,"686 Geiger Grade, Washoe County, NV 89521, United States of America",,,Permanent,,,,,,,,
31df12c4d6358ecf_840381010003,840381010003,,,,PM2.5,UG/M3,AirNow,https://www.airnowapi.org/aq/data/,,,,31df12c4d6358ecf,RYDER,-101.571583,47.940861,665.5,US,ND,Ward,America/Chicago,,184th Street Southwest,,,381010003,840381010003,381010003,PM2.5,Permanent,0003,Active,ND1,North Dakota Department of Environmental Quality,R8,-6,,,38,101,,"184th Street Southwest, Ward County, ND, United States of America",,,Permanent,,,,,,,,
31e2ddc0bb99b994_840100010003,840100010003,,,,PM2.5,UG/M3,AirNow,https://www.airnowapi.org/aq/data/,,,,31e2ddc0bb99b994,Dover,-75.518056,39.155,0.34,US,DE,Kent,America/New_York,,Sussex Avenue,,19901,840100010003,840100010003,840100010003,PM2.5,Permanent,0003,Active,DE1,Delaware Dept. of Natural Resources and Environment,R3,-5,20100," Dover, DE ",10,001,,"Capital Green/Pauls Property, Sussex Avenue, Capitol Green, Dover, DE 19901, United States of America",,,Permanent,,,,,,,,
321079cc3117d207_840401430174,840401430174,,,,PM2.5,UG/M3,AirNow,https://www.airnowapi.org/aq/data/,,,,321079cc3117d207,Glenpool,-96.0033,35.9525,216.58,US,OK,Tulsa,America/Chicago,,Warrior Road,,74033,401430174,840401430174,401430174,PM2.5,Permanent,0174,Active,OK1,Oklahoma Department of Environmental Quality,R6,-6,46140," Tulsa, OK ",40,143,,"Warrior Road, Glenpool, OK 74033, United States of America",,,Permanent,,,,,,,,
328042d6bef4f735_840MMAIR1035,840MMAIR1035,,,,PM2.5,UG/M3,AirNow,https://www.airnowapi.org/aq/data/,,,,328042d6bef4f735,TEHCOAPCD1000,-121.615155,40.352,,US,CA,,America/Los_Angeles,,,,,840MMAIR1035,840MMAIR1035,840MMAIR1035,PM2.5,Temporary,1035,Active,AIR,AIRSIS,,,,,,,,,,,Temporary,,,,,,,,
32bf022211283be6_840181630021,840181630021,,,,PM2.5,UG/M3,AirNow,https://www.airnowapi.org/aq/data/,,,,32bf022211283be6,Evansville-Buena Vista,-87.5772,38.0133,115.9,US,IN,Vanderburgh,America/Chicago,,West Buena Vista Road,,47710,181630021,840181630021,181630021,PM2.5,Permanent,0021,Active,IN4,Indiana Dept. of Environmental Management,R5,-6,21780," Evansville, IN-KY ",18,163,,"West Buena Vista Road, Evansville, IN 47710, United States of America",,,Permanent,,,,,,,,
33097b6eeffc94ad_840410050011,840410050011,,,,PM2.5,UG/M3,AirNow,https://www.airnowapi.org/aq/data/,,,,33097b6eeffc94ad,Estacada Clackamas River Elementary School,-122.332626,45.291413,158,US,OR,Clackamas,America/Los_Angeles,,Northeast Pierce Street,,97023,840410050011,840410050011,840410050011,PM2.5,Permanent,0011,Active,OR1,Oregon Dept. of Environmental Quality,R10,-8,,,41,005,,"Clackamas River Elementary School, Northeast Pierce Street, Estacada, Clackamas County, OR 97023, United States of America",,,Permanent,,,,,,,,
3315c93824e037bd_840060832004,840060832004,,,,PM2.5,UG/M3,AirNow,https://www.airnowapi.org/aq/data/,,,,3315c93824e037bd,Lompoc H Street,-120.456703,34.637798,32.58,US,CA,Santa Barbara,America/Los_Angeles,163,South G Street,Lompoc,93436,060832004,840060832004,060832004,PM2.5,Permanent,2004,Active,CA9,Santa Barbara County Air Pollution Control District,R9,-8,42060," Santa Barbara-Santa Maria, CA ",06,083,,"163 South G Street, Lompoc, CA 93436, United States of America",,,Permanent,,,,,,,,
331a36c5b90f5990_840350011013,840350011013,,,,PM2.5,UG/M3,AirNow,https://www.airnowapi.org/aq/data/,,,,331a36c5b90f5990,North Valley,-106.603897,35.187801,1524.1,US,NM,Bernalillo,America/Denver,,Northern Diversion Trail,,87113-2321,350011013,840350011013,350011013,PM2.5,Permanent,1013,Active,NM2,Albuquerque Environmental Health Department,R6,-7,10740," Albuquerque, NM ",35,001,,"Northern Diversion Trail, Albuquerque, NM 87113-2321, United States of America",,,Permanent,,,,,,,,
3323cdce4061492e_840410530004,840410530004,,,,PM2.5,UG/M3,AirNow,https://www.airnowapi.org/aq/data/,,,,3323cdce4061492e,Dallas LaCreole Middle School,-123.301956,44.92261,94.9,US,OR,Polk,America/Los_Angeles,,Southeast Academy Street,Dallas,97338,840410530004,840410530004,840410530004,PM2.5,Permanent,0004,Active,OR1,Oregon Dept. of Environmental Quality,R10,-8,,,41,053,,"LaCreole Middle School, Southeast Academy Street, Dallas, OR 97338, United States of America",,,Permanent,,,,,,,,
3336fdaabc126f65_840171670012,840171670012,,,,PM2.5,UG/M3,AirNow,https://www.airnowapi.org/aq/data/,,,,3336fdaabc126f65,Springfield Ag,-89.644164,39.831921,177.86,US,IL,Sangamon,America/Chicago,,Happy Hollow,,62702,171670012,840171670012,171670012,PM2.5,Permanent,0012,Active,IL1,Illinois EPA,R5,-6,44100," Springfield, IL ",17,167,,"Department of Agriculture, Happy Hollow, Ridgely, Sangamon County, IL 62702, United States of America",,,Permanent,,,,,,,,
3341444d522c0cea_124000060104,124000060104,,,,PM2.5,UG/M3,AirNow,https://www.airnowapi.org/aq/data/,,,,3341444d522c0cea,Ottawa,-75.6764,45.4322,0,CA,ON,,America/Toronto,517,Besserer Street,,K1N 6H3,000060104,124000060104,000060104,PM2.5,Permanent,0104,Active,ON1,Ontario Ministry of the Environment,CA,-5,,,00,006,,"517 Besserer Street, (Old) Ottawa, ON K1N 6H3, Canada",,,Permanent,,,,,,,,
334d37dcb03a9e45_124000100703,124000100703,,,,PM2.5,UG/M3,AirNow,https://www.airnowapi.org/aq/data/,,,,334d37dcb03a9e45,Kelowna KLO Road,-119.467461,49.862119,0,CA,BC,,America/Vancouver,1450,K.L.O. Road,,V1W 2E1,124000100703,124000100703,124000100703,PM2.5,Permanent,0703,Active,BC1,British Columbia Ministry of Environment,CA,-8,,,,,,"Regional District of Central Okanagan, 1450 K.L.O. Road, Kelowna, BC V1W 2E1, Canada",,,Permanent,,,,,,,,
33791c0700dae786_840160150001,840160150001,,,,PM2.5,UG/M3,AirNow,https://www.airnowapi.org/aq/data/,,,,33791c0700dae786,Idaho City,-115.838557,43.823017,1183.61,US,ID,Boise,America/Boise,201,Miners Lane,,83631,160150001,840160150001,160150001,PM2.5,Permanent,0001,Active,ID1,Idaho Department of Environmental Quality,R10,-7,,,16,015,,"201 Miners Lane, Idaho City, ID 83631, United States of America",,,Permanent,,,,,,,,
33875851fc986f94_840410170115,840410170115,,,,PM2.5,UG/M3,AirNow,https://www.airnowapi.org/aq/data/,,,,33875851fc986f94,Bend Ponderosa Elementary School,-121.272518,44.093619,1058.7,US,OR,Deschutes,America/Los_Angeles,,Yeoman Road,,97701-3745,840410170115,840410170115,840410170115,PM2.5,Permanent,0115,Active,OR1,Oregon Dept. of Environmental Quality,R10,-8,13460," Bend, OR ",41,017,,"Ponderosa Elementry School, Yeoman Road, Bend, OR 97701-3745, United States of America",,,Permanent,,,,,,,,
33d95720ea4b6cfe_840482730314,840482730314,,,,PM2.5,UG/M3,AirNow,https://www.airnowapi.org/aq/data/,,,,33d95720ea4b6cfe,Corpus Christi - National Seashore C314,-97.2986,27.4269,390.4,US,TX,Kleberg,America/Chicago,20301,Park Road 22,,78418,482730314,840482730314,482730314,PM2.5,Permanent,0314,Active,TX1,Texas Commission on Environmental Quality,R6,-6,28780," Kingsville, TX ",48,273,,"Padre Island National Seashore, 20301 Park Road 22, Kleberg County, TX 78418, United States of America",,,Permanent,,,,,,,,
342b6e72fc99528b_840060670006,840060670006,,,,PM2.5,UG/M3,AirNow,https://www.airnowapi.org/aq/data/,,,,342b6e72fc99528b,Arden Arcade - Del Paso Manor,-121.368007,38.613804,25.3,US,CA,Sacramento,America/Los_Angeles,2715,Avalon Drive,,95821,060670006,840060670006,060670006,PM2.5,Permanent,0006,Active,CA1,Sacramento Metro. AQMD,R9,-8,40900," Sacramento--Arden-Arcade--Roseville, CA ",06,067,,"2715 Avalon Drive, Arden-Arcade, CA 95821, United States of America",,,Permanent,,,,,,,,
34869baeb2282d73_840360551007,840360551007,,,,PM2.5,UG/M3,AirNow,https://www.airnowapi.org/aq/data/,,,,34869baeb2282d73,Rochester,-77.5481,43.1461,136.16,US,NY,Monroe,America/New_York,124,Bobrich Drive,,14610,360551007,840360551007,360551007,PM2.5,Permanent,1007,Active,NY1,New York Dept. of Environmental Conservation,R2,-5,40380," Rochester, NY ",36,055,,"124 Bobrich Drive, City of Rochester, NY 14610, United States of America",,,Permanent,,,,,,,,
34899fd2c844befa_124000101101,124000101101,,,,PM2.5,UG/M3,AirNow,https://www.airnowapi.org/aq/data/,,,,34899fd2c844befa,Chilliwack,-121.94056,49.15611,15.3,CA,BC,,America/Vancouver,,Airport Road,,V2P 4N9,000101101,124000101101,000101101,PM2.5,Permanent,1101,Active,BC2,Metro Vancouver,CA,-8,,,00,010,,"Airport at Cessna (EB), Airport Road, Chilliwack, BC V2P 4N9, Canada",,,Permanent,,,,,,,,
3511221bf585d9b2_840420130801,840420130801,,,,PM2.5,UG/M3,AirNow,https://www.airnowapi.org/aq/data/,,,,3511221bf585d9b2,Altoona,-78.3889,40.515,378.63,US,PA,Blair,America/New_York,273,7th Street,,16602,420130801,840420130801,420130801,PM2.5,Permanent,0801,Active,PA1,Pennsylvania Dept. of Environmental Protection,R3,-5,11020," Altoona, PA ",42,013,,"273 7th Street, Altoona, PA 16602, United States of America",,,Permanent,,,,,,,,
3531cc87a9215582_124000031101,124000031101,,,,PM2.5,UG/M3,AirNow,https://www.airnowapi.org/aq/data/,,,,3531cc87a9215582,KENTVILLE,-64.477425,45.067284,0,CA,NS,,America/Halifax,,unnamed road,Kentville,B4N 3C7,000031101,124000031101,000031101,PM2.5,Permanent,1101,Active,NS1,Canada-Nova Scotia1,CA,-4,,,00,003,,"unnamed road, Kentville, NS B4N 3C7, Canada",,,Permanent,,,,,,,,
3540d96a71ce9a81_840171630010,840171630010,,,,PM2.5,UG/M3,AirNow,https://www.airnowapi.org/aq/data/,,,,3540d96a71ce9a81,East St. Louis,-90.160614,38.611893,123.8,US,IL,St. Clair,America/Chicago,781,South 13th Street,East Saint Louis,62201,171630010,840171630010,171630010,PM2.5,Permanent,0010,Active,IL1,Illinois EPA,R5,-6,41180," St. Louis, MO-IL ",17,163,,"781 South 13th Street, East Saint Louis, IL 62201, United States of America",,,Permanent,,,,,,,,
354e2327238a140a_840271377554,840271377554,,,,PM2.5,UG/M3,AirNow,https://www.airnowapi.org/aq/data/,,,,354e2327238a140a,West Duluth,-92.166946,46.743889,199.65,US,MN,St. Louis,America/Chicago,720,North Central Avenue,,55807,271377554,840271377554,271377554,PM2.5,Permanent,7554,Active,MN1,Minnesota Pollution Control Agency,R5,-6,20260," Duluth, MN-WI ",27,137,,"Laura MacArthur Elementary, 720 North Central Avenue, Oneota, Duluth, MN 55807, United States of America",,,Permanent,,,,,,,,
3577092a567cb3c0_840060953002,840060953002,,,,PM2.5,UG/M3,AirNow,https://www.airnowapi.org/aq/data/,,,,3577092a567cb3c0,Vacaville,-121.949853,38.356556,32.88,US,CA,Solano,America/Los_Angeles,1000,Nut Tree Road,,95678,060953002,840060953002,060953002,PM2.5,Permanent,3002,Active,YS1,Yolo-Solano AQMD,R9,-8,46700," Vallejo-Fairfield, CA ",06,095,,"VacaValley Hospital, 1000 Nut Tree Road, Vacaville, CA 95678, United States of America",,,Permanent,,,,,,,,
358bc5d9a4f18b49_840121171002,840121171002,,,,PM2.5,UG/M3,AirNow,https://www.airnowapi.org/aq/data/,,,,358bc5d9a4f18b49,Seminole Community College (AG COMP),-81.31,28.7456,17.04,US,FL,Seminole,America/New_York,384,Broadmoor Road,Sanford,32746,121171002,840121171002,121171002,PM2.5,Permanent,1002,Active,FL1,Florida Dept. of Environmental Protection,R4,-5,36740," Orlando-Kissimmee, FL ",12,117,,"384 Broadmoor Road, Sanford, FL 32746, United States of America",,,Permanent,,,,,,,,
35986db2a890acdf_840530730019,840530730019,,,,PM2.5,UG/M3,AirNow,https://www.airnowapi.org/aq/data/,,,,35986db2a890acdf,Bellingham Pacific,-122.456463,48.760036,24.18,US,WA,Whatcom,America/Los_Angeles,2277,Pacific Street,,98229,530730019,840530730019,530730019,PM2.5,Permanent,0019,Active,WA1,Washington Department of Ecology,R10,-8,,,53,073,,"2277 Pacific Street, Bellingham, WA 98229, United States of America",,,Permanent,,,,,,,,
35b9687681f60211_840410030014,840410030014,,,,PM2.5,UG/M3,AirNow,https://www.airnowapi.org/aq/data/,,,,35b9687681f60211,Corvallis EPA Office,-123.292706,44.565803,76,US,OR,Benton,America/Los_Angeles,,Southwest Campus Way,Corvallis,97331,840410030014,840410030014,840410030014,PM2.5,Permanent,0014,Active,OR1,Oregon Dept. of Environmental Quality,,,,,,,,"Farm Services, Southwest Campus Way, Corvallis, OR 97331, United States of America",,,Permanent,,,,,,,,
35bfc3440c38f508_840530450007,840530450007,,,,PM2.5,UG/M3,AirNow,https://www.airnowapi.org/aq/data/,,,,35bfc3440c38f508,Shelton-W Franklin,-123.100807,47.213551,7,US,WA,Mason,America/Los_Angeles,,West Franklin Street,Shelton,,530450007,840530450007,530450007,PM2.5,Permanent,0007,Active,WA1,Washington Department of Ecology,R10,-8,43220," Shelton, WA ",53,045,,"Mason County Title Company, West Franklin Street, Shelton, WA, United States of America",,,Permanent,,,,,,,,
3634b2337ffa821e_840530330024,840530330024,,,,PM2.5,UG/M3,AirNow,https://www.airnowapi.org/aq/data/,,,,3634b2337ffa821e,Lake Forest Park-Town Center,-122.277192,47.753633,16.2,US,WA,King,America/Los_Angeles,,Burke-Gilman Trail,Lake Forest Park,98155,530330024,840530330024,530330024,PM2.5,Permanent,0024,Active,WA1,Washington Department of Ecology,R10,-8,42660," Seattle-Tacoma-Bellevue, WA ",53,033,,"Town Center at Lake Forest Park, Burke-Gilman Trail, Lake Forest Park, WA 98155, United States of America",,,Permanent,,,,,,,,
365882eb5497ada3_840060670015,840060670015,,,,PM2.5,UG/M3,AirNow,https://www.airnowapi.org/aq/data/,,,,365882eb5497ada3,Bercut Dr,-121.503728,38.593328,10.18,US,CA,Sacramento,America/Los_Angeles,184,Bercut Drive,,95811,060670015,840060670015,060670015,PM2.5,Permanent,0015,Active,CA1,Sacramento Metro. AQMD,R9,-8,40900," Sacramento--Arden-Arcade--Roseville, CA ",06,067,,"184 Bercut Drive, Sacramento, CA 95811, United States of America",,,Permanent,,,,,,,,
365cbc39ae10842d_840480271045,840480271045,,,,PM2.5,UG/M3,AirNow,https://www.airnowapi.org/aq/data/,,,,365cbc39ae10842d,Temple Georgia C1045,-97.431158,31.122527,195.2,US,TX,Bell,America/Chicago,8300,Georgia Avenue,Temple,76502,480271045,840480271045,480271045,PM2.5,Permanent,1045,Active,TX1,Texas Commission on Environmental Quality,R6,-6,28660," Killeen-Temple-Fort Hood, TX ",48,027,,"8300 Georgia Avenue, Temple, TX 76502, United States of America",,,Permanent,,,,,,,,
3667b29b93189a43_124000100134,124000100134,,,,PM2.5,UG/M3,AirNow,https://www.airnowapi.org/aq/data/,,,,3667b29b93189a43,Vancouver Airport,-123.15222,49.18639,0.9,CA,BC,,America/Vancouver,,Templeton Yard Access Lane,,V7B 0B6,000100134,124000100134,000100134,PM2.5,Permanent,0134,Active,BC2,Metro Vancouver,CA,-8,,,00,010,,"Ground Materials Shed, Templeton Yard Access Lane, Richmond, BC V7B 0B6, Canada",,,Permanent,,,,,,,,
369dd8101daf33bb_840060718001,840060718001,,,,PM2.5,UG/M3,AirNow,https://www.airnowapi.org/aq/data/,,,,369dd8101daf33bb,Big Bear,-116.861653,34.264706,2060.3,US,CA,San Bernardino,America/Los_Angeles,,Wendy Avenue,Big Bear City,92314,840060718001,840060718001,840060718001,PM2.5,Permanent,8001,Active,CA3,South Coast AQMD,R9,-8,40140," Riverside-San Bernardino-Ontario, CA ",06,071,,"Big Bear City Airport, Wendy Avenue, Big Bear City, CA 92314, United States of America",,,Permanent,,,,,,,,
3700e9430df82e60_840470931013,840470931013,,,,PM2.5,UG/M3,AirNow,https://www.airnowapi.org/aq/data/,,,,3700e9430df82e60,AIR LAB,-83.9306,35.9803,279.96,US,TN,Knox,America/New_York,192,West Anderson Avenue,,37917,470931013,840470931013,470931013,PM2.5,Permanent,1013,Active,TN4,Knox County Dept. of Air Quality Management,R4,-5,28940," Knoxville, TN ",47,093,,"192 West Anderson Avenue, Knoxville, TN 37917, United States of America",,,Permanent,,,,,,,,
37073c5d746205e0_840270052013,840270052013,,,,PM2.5,UG/M3,AirNow,https://www.airnowapi.org/aq/data/,,,,37073c5d746205e0,Detroit Lakes,-95.8467,46.8511,416.63,US,MN,Becker,America/Chicago,1732,North Tower Road,Detroit Lakes,56501,270052013,840270052013,270052013,PM2.5,Permanent,2013,Active,MN1,Minnesota Pollution Control Agency,R5,-6,,,27,005,,"Detroit Lakes Wetland Management District Headquarters, 1732 North Tower Road, Detroit Lakes, MN 56501, United States of America",,,Permanent,,,,,,,,
371a20c69e686d31_840060711004,840060711004,,,,PM2.5,UG/M3,AirNow,https://www.airnowapi.org/aq/data/,,,,371a20c69e686d31,Upland,-117.629096,34.10366,126.6,US,CA,San Bernardino,America/Los_Angeles,,Hart Avenue,Upland,91785-9998,060711004,840060711004,060711004,PM2.5,Permanent,1004,Active,CA3,South Coast AQMD,R9,-8,40140," Riverside-San Bernardino-Ontario, CA ",06,071,,"Hart Avenue, Upland, CA 91785-9998, United States of America",,,Permanent,,,,,,,,
375acde075bf08c2_840060195001,840060195001,,,,PM2.5,UG/M3,AirNow,https://www.airnowapi.org/aq/data/,,,,375acde075bf08c2,Clovis - N. Villa Ave,-119.7164,36.819199,107.62,US,CA,Fresno,America/Los_Angeles,,Oak Avenue,Clovis,93612,060195001,840060195001,060195001,PM2.5,Permanent,5001,Active,CA6,San Joaquin Valley Unified APCD,R9,-8,23420," Fresno, CA ",06,019,,"Oak Avenue, Clovis, CA 93612, United States of America",,,Permanent,,,,,,,,
377b4f281b88f090_840171971011,840171971011,,,,PM2.5,UG/M3,AirNow,https://www.airnowapi.org/aq/data/,,,,377b4f281b88f090,BRAIDWD,-88.1906,41.2222,179.8,US,IL,Will,America/Chicago,,Essex Road,,60481,171971011,840171971011,171971011,PM2.5,Permanent,1011,Active,IL1,Illinois EPA,R5,-6,16980," Chicago-Naperville-Joliet, IL-IN-WI ",17,197,,"Essex Road, Will County, IL 60481, United States of America",,,Permanent,,,,,,,,
3858898d0bfd9a5c_840360810120,840360810120,,,,PM2.5,UG/M3,AirNow,https://www.airnowapi.org/aq/data/,,,,3858898d0bfd9a5c,Maspeth,-73.8933,40.7269,30.63,US,NY,Queens,America/New_York,69-64,Grand Avenue,,11378,360810120,840360810120,360810120,PM2.5,Permanent,0120,Active,NY1,New York Dept. of Environmental Conservation,R2,-5,35620," New York-Northern New Jersey-Long Island, NY-NJ-PA ",36,081,,"69-64 Grand Avenue, New York, NY 11378, United States of America",,,Permanent,,,,,,,,
388ad922b32535a8_124000060610,124000060610,,,,PM2.5,UG/M3,AirNow,https://www.airnowapi.org/aq/data/,,,,388ad922b32535a8,Sudbury,-81.003105,46.491941,0,CA,ON,,America/Toronto,,Applegrove Street,,P3C 1N2,000060610,124000060610,000060610,PM2.5,Permanent,0610,Active,ON1,Ontario Ministry of the Environment,CA,-5,,,00,006,,"Jubilee Centre, Applegrove Street, Greater Sudbury, ON P3C 1N2, Canada",,,Permanent,,,,,,,,
